distance_integrated_m,speed_reconstructed_kmh,lap_time_s,distance_official_length_scaled_m,drs_on,kers_active,kers_bar_fraction_visual
151,293.933775015951,1.90990400255211,153.093486085536,1,0,1
152,294.016522816111,1.92215228161115,154.107350231798,1,0,1
153,294.138888553705,1.9343888553705,155.121214378059,1,0,1
154,294.261254291298,1.94662542912984,156.135078524321,1,0,1
155,294.383620028892,1.95886200288919,157.148942670583,1,0,1
156,294.505841861847,1.97108418618466,158.162806816845,1,0,1
157,294.628041454515,1.98330414545146,159.176670963107,1,0,1
158,294.750241047183,1.99552410471826,160.190535109368,1,0,1
159,294.872342415254,2.00773424152542,161.20439925563,1,0,1
160,294.994376313559,2.01993763135593,162.218263401892,1,0,1
161,295.116410211864,2.03214102118644,163.232127548154,1,0,1
162,295.238392053148,2.04433920531483,164.245991694416,1,0,1
163,295.360260705823,2.05652607058226,165.259855840678,1,0,1
164,295.482129358497,2.0687129358497,166.273719986939,1,0,1
165,295.603992604801,2.08089926048005,167.287584133201,1,0,1
166,295.725696458756,2.09306964587559,168.301448279463,1,0,1
167,295.847400312711,2.10524003127113,169.315312425725,1,0,1
168,295.969104166667,2.11741041666667,170.329176571987,1,0,1
169,296.090685389939,2.12956853899392,171.343040718249,1,0,1
170,296.212224890277,2.14172248902768,172.35690486451,1,0,1
171,296.333764390614,2.15387643906144,173.370769010772,1,0,1
172,296.455229307148,2.16602293071477,174.384633157034,1,0,1
173,296.576604897168,2.17816048971679,175.398497303296,1,0,1
174,296.697980487188,2.19029804871881,176.412361449558,1,0,1
175,296.816569375631,2.20243309382366,177.426225595819,1,0,1
176,296.920470477175,2.2145548890038,178.440089742081,1,0,1
177,297.02437157872,2.22667668418394,179.453953888343,1,0,1
178,297.128272680264,2.23879847936409,180.467818034605,1,0,1
179,297.217212565216,2.25090975913023,181.481682180867,1,0,1
180,297.303709441718,2.26301932184046,182.495546327129,1,0,1
181,297.390206318219,2.2751288845507,183.50941047339,1,0,1
182,297.476656980831,2.28723197731637,184.523274619652,1,0,1
183,297.563070807043,2.29932991298608,185.537138765914,1,0,1
184,297.649484633256,2.31142784865578,186.551002912176,1,0,1
185,297.735877727818,2.32352288189448,187.564867058438,1,0,1
186,297.82220866307,2.33560921282974,188.5787312047,1,0,1
187,297.908539598321,2.34769554376499,189.592595350961,1,0,1
188,297.994870533573,2.35978187470024,190.606459497223,1,0,1
189,298.070987447589,2.37185799161426,191.620323643485,1,0,1
190,298.146459145702,2.38393346331237,192.634187789747,1,0,1
191,298.221930843816,2.39600893501048,193.648051936009,1,0,1
192,298.297362824675,2.40807805194805,194.661916082271,1,0,1
193,298.372771287181,2.42014340594889,195.675780228532,1,0,1
194,298.448179749686,2.43220875994973,196.689644374794,1,0,1
195,298.523568464839,2.44427095437421,197.703508521056,1,0,1
196,298.598913797614,2.45632620761825,198.717372667318,1,0,1
197,298.674259130389,2.46838146086228,199.73123681358,1,0,1
198,298.749604463165,2.48043671410632,200.745100959841,1,0,1
199,298.824887102677,2.49248193642827,201.758965106103,1,0,1
200,298.900169411334,2.50452710581347,202.772829252365,1,0,1
201,298.975451719992,2.51657227519866,203.786693398627,1,0,1
202,299.050691626619,2.52861066025909,204.800557544889,1,0,1
203,299.125911016507,2.54064576264104,205.814421691151,1,0,1
204,299.201130406394,2.55268086502298,206.828285837412,1,0,1
205,299.276327792276,2.56471244676409,207.842149983674,1,0,1
206,299.351484368476,2.57673749895616,208.856014129936,1,0,1
207,299.426640944676,2.58876255114822,209.869878276198,1,0,1
208,299.501796021068,2.60078736337088,210.88374242246,1,0,1
209,299.576889888402,2.61280238214435,211.897606568722,1,0,1
210,299.651983755736,2.62481740091781,212.911470714983,1,0,1
211,299.72707762307,2.63683241969128,213.925334861245,1,0,1
212,299.80212799604,2.6488404793664,214.939199007507,1,0,1
213,299.877159259066,2.6608454814506,215.953063153769,1,0,1
214,299.952190522093,2.67285048353481,216.966927300031,1,0,1
215,300.031082847454,2.6848515986435,217.980791446292,1,0,1
216,300.116756336268,2.69684588707758,218.994655592554,1,0,1
217,300.202429825083,2.70884017551166,220.008519738816,1,0,1
218,300.288101041879,2.72083414586305,221.022383885078,1,0,1
219,300.373693053291,2.73281702746077,222.03624803134,1,0,1
220,300.459285064703,2.74479990905849,223.050112177602,1,0,1
221,300.544877076116,2.7567827906562,224.063976323863,1,0,1
222,300.630412992026,2.76875781888361,225.077840470125,1,0,1
223,300.715923680862,2.78072931532066,226.091704616387,1,0,1
224,300.801434369698,2.79270081175772,227.105568762649,1,0,1
225,300.892869856675,2.80466814994542,228.119432908911,1,0,1
226,300.995380416212,2.81662771522472,229.133297055173,1,0,1
227,301.097890975749,2.82858728050401,230.147161201434,1,0,1
228,301.200467858328,2.84054678583278,231.161025347696,1,0,1
229,301.319910459522,2.85249104595222,232.174889493958,1,0,1
230,301.439353060717,2.86443530607166,233.18875364022,1,0,1
231,301.558795661911,2.87637956619111,234.202617786482,1,0,1
232,301.678134567594,2.88831345675944,235.216481932744,1,0,1
233,301.797418861829,2.9002418861829,236.230346079005,1,0,1
234,301.916703156064,2.91217031560636,237.244210225267,1,0,1
235,302.017975856504,2.92409517130089,238.258074371529,1,0,1
236,302.077558776068,2.9360117552135,239.271938517791,1,0,1
237,302.137141695631,2.94792833912612,240.285802664053,1,0,1
238,302.196724615194,2.95984492303873,241.299666810315,1,0,1
239,302.256270282005,2.97175405640093,242.313530956576,1,0,1
240,302.315813781839,2.98366275636785,243.327395102838,1,0,1
241,302.375357281674,2.99557145633477,244.3412592491,1,0,1
242,302.434877706612,3.00747554132231,245.355123395362,1,0,1
243,302.494381838843,3.01937636776859,246.368987541624,1,0,1
244,302.553885971074,3.03127719421488,247.382851687885,1,0,1
245,302.613381256194,3.04317625123885,248.396715834147,1,0,1
246,302.672846072844,3.05506921456888,249.410579980409,1,0,1
247,302.732310889495,3.06696217789891,250.424444126671,1,0,1
248,302.791775706145,3.07885514122894,251.438308272933,1,0,1
249,302.851206689502,3.0907413379003,252.452172419195,1,0,1
250,302.910632242489,3.10262644849785,253.466036565456,1,0,1
251,302.970057795477,3.11451155909541,254.479900711718,1,0,1
252,303.049095691314,3.12639148295767,255.49376485798,1,0,1
253,303.148051161352,3.13826613936229,256.507629004242,1,0,1
254,303.247006631391,3.1501407957669,257.521493150504,1,0,1
255,303.345948231283,3.16201378775398,258.535357296766,1,0,1
256,303.444795018763,3.17387540225151,259.549221443027,1,0,1
257,303.543641806242,3.18573701674904,260.563085589289,1,0,1
258,303.642488593721,3.19759863124657,261.576949735551,1,0,1
259,303.741253462699,3.20945041552386,262.590813881813,1,0,1
260,303.839991806089,3.22129901673066,263.604678028075,1,0,1
261,303.938730149479,3.23314761793746,264.618542174336,1,0,1
262,304.037427431507,3.24499129178082,265.632406320598,1,0,1
263,304.136057568493,3.25682690821918,266.64627046686,1,0,1
264,304.234687705479,3.26866252465753,267.660134613122,1,0,1
265,304.333317842466,3.28049814109589,268.673998759384,1,0,1
266,304.431840026911,3.29232080322934,269.687862905646,1,0,1
267,304.530362194399,3.30414346332786,270.701727051907,1,0,1
268,304.628884361887,3.31596612342638,271.715591198169,1,0,1
269,304.727340110716,3.32778081328595,272.729455344431,1,0,1
270,304.825754544833,3.33959054537999,273.743319490693,1,0,1
271,304.92416897895,3.35140027747403,274.757183636955,1,0,1
272,305.012307825536,3.363207721618,275.771047783217,1,0,1
273,305.065943105632,3.37500748323897,276.784911929478,1,0,1
274,305.119578385727,3.38680724485995,277.79877607574,1,0,1
275,305.173213665822,3.39860700648093,278.812640222002,1,0,1
276,305.226822125927,3.41040086770399,279.826504368264,1,0,1
277,305.280425461246,3.42219360147409,280.840368514526,1,0,1
278,305.334028796565,3.43398633524419,281.854232660788,1,0,1
279,305.387617848688,3.44577592671131,282.868096807049,1,0,1
280,305.441189277259,3.45756164099702,283.881960953311,1,0,1
281,305.494760705831,3.46934735528274,284.895825099573,1,0,1
282,305.54833042257,3.4811326929655,285.909689245835,1,0,1
283,305.601869982356,3.49291139611838,286.923553392097,1,0,1
284,305.655409542142,3.50469009927127,287.937417538358,1,0,1
285,305.708949101928,3.51646880242415,288.95128168462,1,0,1
286,305.762467724773,3.52824289945006,289.965145830882,1,0,1
287,305.815975453667,3.54001459980678,290.979009977144,1,0,1
288,305.869483182561,3.55178630016349,291.992874123406,1,0,1
289,305.925586894815,3.56355609840783,293.006738269668,1,0,1
290,305.989087799981,3.57532047662814,294.020602415929,1,0,1
291,306.052588705148,3.58708485484844,295.034466562191,1,0,1
292,306.116089610314,3.59884923306874,296.048330708453,1,0,1
293,306.188160229592,3.61060563673469,297.062194854715,1,0,1
294,306.261629617347,3.62236073877551,298.076059000977,1,0,1
295,306.335099005102,3.63411584081632,299.089923147239,1,0,1
296,306.408541012439,3.64586656199021,300.1037872935,1,0,1
297,306.481950474103,3.65761207585644,301.117651439762,1,0,1
298,306.555359935767,3.66935758972267,302.131515586024,1,0,1
299,306.628766325387,3.68110261206194,303.145379732286,1,0,1
300,306.702115958639,3.69283855338223,304.159243878548,1,0,1
301,306.775465591891,3.70457449470253,305.173108024809,1,0,1
302,306.848815225143,3.71631043602282,306.186972171071,1,0,1
303,306.919508817791,3.72804031736696,307.200836317333,1,0,1
304,306.988727841712,3.73976683436068,308.214700463595,1,0,1
305,307.057946865634,3.75149335135441,309.228564609857,1,0,1
306,307.126210390295,3.76321787025316,310.242428756119,1,0,1
307,307.1913098478,3.77493577260398,311.25629290238,1,0,1
308,307.256409305304,3.78665367495479,312.270157048642,1,0,1
309,307.321508762809,3.7983715773056,313.284021194904,1,0,1
310,307.386569712986,3.81008254833755,314.297885341166,1,0,1
311,307.451622116311,3.82179198093603,315.311749487428,1,0,1
312,307.516674519636,3.83350141353451,316.32561363369,1,0,1
313,307.581708019843,3.84520744357168,317.339477779951,1,0,1
314,307.646713436961,3.85690841865294,318.353341926213,1,0,1
315,307.711718854079,3.8686093937342,319.367206072475,1,0,1
316,307.776724271197,3.88031036881546,320.381070218737,1,0,1
317,307.841683530314,3.89200303545651,321.394934364999,1,0,1
318,307.906642029051,3.90369556522916,322.408798511261,1,0,1
319,307.971600527788,3.9153880950018,323.422662657522,1,0,1
320,308.027401964431,3.92707647146335,324.436526803784,1,0,1
321,308.076090089938,3.93876162158507,325.450390950046,1,0,1
322,308.124778215445,3.95044677170679,326.464255096308,1,0,1
323,308.173462664459,3.96213103947013,327.47811924257,1,0,1
324,308.222124464945,3.97380987158691,328.491983388831,1,0,1
325,308.270786265432,3.9854887037037,329.505847535093,1,0,1
326,308.319448065919,3.99716753582049,330.519711681355,1,0,1
327,308.368091073359,4.00884185760605,331.533575827617,1,0,1
328,308.416726577276,4.02051437854634,332.547439973879,1,0,1
329,308.465362081194,4.03218689948662,333.561304120141,1,0,1
330,308.51399002498,4.04385760599514,334.575168266402,1,0,1
331,308.562599260734,4.05552382257629,335.589032412664,1,0,1
332,308.611208496489,4.06719003915744,336.602896558926,1,0,1
333,308.659817732244,4.07885625573859,337.616760705188,1,0,1
334,308.708404425326,4.09051706207827,338.63062485145,1,0,1
335,308.756987421278,4.10217698110661,339.644488997712,1,0,1
336,308.805570417229,4.11383690013495,340.658353143973,1,0,1
337,308.854142180335,4.12549412328028,341.672217290235,1,0,1
338,308.902698964796,4.13714775155112,342.686081436497,1,0,1
339,308.951255749258,4.14880137982196,343.699945582759,1,0,1
340,308.99981253372,4.1604550080928,344.713809729021,1,0,1
341,309.058008755257,4.17210175105144,345.727673875283,1,0,1
342,309.116242336622,4.18374846732449,346.741538021544,1,0,1
343,309.174475917988,4.19539518359754,347.755402167806,1,0,1
344,309.232688348691,4.20703766973812,348.769266314068,1,0,1
345,309.290884274976,4.21867685499515,349.78313046033,1,0,1
346,309.349080201261,4.23031604025218,350.796994606592,1,0,1
347,309.407271425687,4.24195428513732,351.810858752854,1,0,1
348,309.465429745557,4.25358594911147,352.824722899115,1,0,1
349,309.523588065428,4.26521761308562,353.838587045377,1,0,1
350,309.581746385299,4.27684927705977,354.852451191639,1,0,1
351,309.63987893526,4.28847578705198,355.866315337901,1,0,1
352,309.697999697288,4.30009993945754,356.880179484163,1,0,1
353,309.756120459315,4.31172409186309,357.894043630424,1,0,1
354,309.814232030494,4.32334640609874,358.907907776686,1,0,1
355,309.872315283156,4.33496305663117,359.921771922948,1,0,1
356,309.930398535818,4.3465797071636,360.93563606921,1,0,1
357,309.98848178848,4.35819635769603,361.949500215472,1,0,1
358,310.046535008868,4.36980700177362,362.963364361734,1,0,1
359,310.104580800548,4.38141616010964,363.977228507995,1,0,1
360,310.162626592228,4.39302531844566,364.991092654257,1,0,1
361,310.220659059781,4.40463181195617,366.004956800519,1,0,1
362,310.278667438769,4.41623348775378,367.018820946781,1,0,1
363,310.336675817757,4.4278351635514,368.032685093043,1,0,1
364,310.394684196745,4.43943683934902,369.046549239305,1,0,1
365,310.452658635266,4.45103172705314,370.060413385566,1,0,1
366,310.510629649758,4.46262592995169,371.074277531828,1,0,1
367,310.568600664251,4.47422013285024,372.08814167809,1,0,1
368,310.626554574348,4.48581091486965,373.102005824352,1,0,1
369,310.684488272449,4.49739765448986,374.115869970614,1,0,1
370,310.74242197055,4.50898439411007,375.129734116876,1,0,1
371,310.800355439852,4.52057108797041,376.143598263137,1,0,1
372,310.858251869572,4.53215037391444,377.157462409399,1,0,1
373,310.916148299292,4.54372965985847,378.171326555661,1,0,1
374,310.974044729013,4.55530894580251,379.185190701923,1,0,1
375,311.039897574327,4.56688361189232,380.199054848185,1,0,1
376,311.112215774407,4.57845452390518,381.212918994446,1,0,1
377,311.184533974488,4.59002543591804,382.226783140708,1,0,1
378,311.256846673023,4.60159546768366,383.24064728697,1,0,1
379,311.329106809514,4.61315708952228,384.254511433232,1,0,1
380,311.401366946006,4.6247187113609,385.268375579494,1,0,1
381,311.473627082497,4.63628033319952,386.282239725756,1,0,1
382,311.545850406137,4.64783606498195,387.296103872017,1,0,1
383,311.618052572202,4.65938841155234,388.309968018279,1,0,1
384,311.690254738267,4.67094075812274,389.323832164541,1,0,1
385,311.762446918838,4.68249150701403,390.337696310803,1,0,1
386,311.834591207415,4.69403459318637,391.351560457065,1,0,1
387,311.906735495992,4.70557767935872,392.365424603327,1,0,1
388,311.978879784569,4.71712076553106,393.379288749588,1,0,1
389,311.918341845734,4.72866581542655,394.39315289585,1,0,1
390,311.802883218409,4.74021167815907,395.407017042112,1,0,1
391,311.687424591084,4.7517575408916,396.420881188374,1,0,1
392,311.571929953436,4.76330700465639,397.434745334636,1,0,1
393,311.45632301702,4.77486769829801,398.448609480897,1,0,1
394,311.340716080604,4.78642839193963,399.462473627159,1,0,1
395,311.225109144188,4.79798908558124,400.476337773421,1,0,1
396,311.177351914731,4.80955923410753,401.490201919683,1,0,1
397,311.148419985132,4.82113200594712,402.504066065945,1,0,1
398,311.119488055533,4.83270477778671,403.517930212207,1,0,1
399,311.118880161472,4.84427603229434,404.531794358468,1,0,1
400,311.176720778438,4.85584415568766,405.54565850473,1,0,1
401,311.234561395405,4.86741227908098,406.559522650992,1,0,1
402,311.292402012371,4.87898040247429,407.573386797254,1,0,1
403,311.350210360469,4.89054207209377,408.587250943516,1,0,1
404,311.408013828677,4.90210276573539,409.601115089778,1,0,1
405,311.465817296885,4.91366345937701,410.614979236039,1,0,1
406,311.52360560414,4.92522112082798,411.628843382301,1,0,1
407,311.581371971277,4.93677439425545,412.642707528563,1,0,1
408,311.639138338415,4.94832766768292,413.656571674825,1,0,1
409,311.696904705552,4.9598809411104,414.670435821087,1,0,1
410,311.75463600465,4.97142720093008,415.684299967349,1,0,1
411,311.812365318313,4.9829730636626,416.69816411361,1,0,1
412,311.870094631976,4.99451892639512,417.712028259872,1,0,1
413,311.924598167342,5.00606132479027,418.725892406134,1,0,1
414,311.975634614021,5.01759999969181,419.739756552396,1,0,1
415,312.026671060701,5.02913867459334,420.753620698658,1,0,1
416,312.077604841576,5.04067725880976,421.767484844919,1,0,1
417,312.121961667599,5.05221003357565,422.781348991181,1,0,1
418,312.166318493621,5.06374280834155,423.795213137443,1,0,1
419,312.210675319644,5.07527558310744,424.809077283705,1,0,1
420,312.255020193492,5.08680525030788,425.822941429967,1,0,1
421,312.299355168861,5.09833234390394,426.836805576229,1,0,1
422,312.343690144231,5.1098594375,427.85066972249,1,0,1
423,312.388023440755,5.12138609459626,428.864533868752,1,0,1
424,312.432336586988,5.13290751261694,429.878398015014,1,0,1
425,312.476649733222,5.14442893063762,430.892262161276,1,0,1
426,312.520962879455,5.1559503486583,431.906126307538,1,0,1
427,312.565262829582,5.16746833569144,432.9199904538,1,0,1
428,312.609554168165,5.17898408372293,433.933854600061,1,0,1
429,312.653845506748,5.19049983175443,434.947718746323,1,0,1
430,312.698133978064,5.20201483429661,435.961582892585,1,0,1
431,312.74240353045,5.21352491791687,436.975447038847,1,0,1
432,312.786673082835,5.22503500153714,437.989311185109,1,0,1
433,312.830942635221,5.2365450851574,439.003175331371,1,0,1
434,312.875197901303,5.24805145433874,440.017039477632,1,0,1
435,312.919445688913,5.2595558791175,441.030903623894,1,0,1
436,312.963693476524,5.27106030389626,442.044767770156,1,0,1
437,313.008598632553,5.28256367181262,443.058631916418,1,0,1
438,313.056509199494,5.29406220787863,444.07249606268,1,0,1
439,313.104419766436,5.30556074394464,445.086360208941,1,0,1
440,313.152330333378,5.31705928001065,446.100224355203,1,0,1
441,313.200223036934,5.32855352886406,447.114088501465,1,0,1
442,313.248108112752,5.34004594706039,448.127952647727,1,0,1
443,313.29599318857,5.35153836525672,449.141816793989,1,0,1
444,313.343872656873,5.36302943764956,450.155680940251,1,0,1
445,313.391732268679,5.37451574448285,451.169545086512,1,0,1
446,313.439591880484,5.38600205131614,452.183409232774,1,0,1
447,313.487451492289,5.39748835814943,453.197273379036,1,0,1
448,313.535292336567,5.40897016077598,454.211137525298,1,0,1
449,313.583126511427,5.42045036274249,455.22500167156,1,0,1
450,313.630960686287,5.43193056470901,456.238865817822,1,0,1
451,313.678788418548,5.44340922045153,457.252729964083,1,0,1
452,313.726597183488,5.45488332403718,458.266594110345,1,0,1
453,313.774405948428,5.46635742762284,459.280458256607,1,0,1
454,313.822214713369,5.4778315312085,460.294322402869,1,0,1
455,313.87000399854,5.48930095964959,461.308186549131,1,0,1
456,313.917787380542,5.50076897132997,462.322050695392,0,0,1
457,313.965570762543,5.51223698301035,463.335914841654,0,0,1
458,313.983974175693,5.52370516486142,464.349778987916,0,0,1
459,313.926631072794,5.53517378544122,465.363643134178,0,0,1
460,313.869287969895,5.54664240602103,466.37750728044,0,0,1
461,313.811944866996,5.55811102660083,467.391371426702,0,0,1
462,313.75457282037,5.56958543592604,468.405235572963,0,0,1
463,313.697193158272,5.58106136834555,469.419099719225,0,0,1
464,313.639813496175,5.59253730076506,470.432963865487,0,0,1
465,313.582422627592,5.60401547448166,471.446828011749,0,0,1
466,313.525006359649,5.61549872807018,472.460692158011,0,0,1
467,313.467590091707,5.62698198165869,473.474556304273,0,0,1
468,313.410173823764,5.63846523524721,474.488420450534,0,0,1
469,313.352727397861,5.6499545204277,475.502284596796,0,0,1
470,313.295274477338,5.6614451045324,476.516148743058,0,0,1
471,313.237821556815,5.67293568863709,477.53001288932,0,0,1
472,313.180356096295,5.68442878074098,478.543877035582,0,0,1
473,313.122866476365,5.69592670472692,479.557741181844,0,0,1
474,313.065376856436,5.70742462871287,480.571605328105,0,0,1
475,313.007887236506,5.71892255269882,481.585469474367,0,0,1
476,312.801273112604,5.7304363443698,482.599333620629,0,0,1
477,312.570946817019,5.74195265914907,483.613197766891,0,0,1
478,312.340620521433,5.75346897392834,484.627061913153,0,0,1
479,312.110064063502,5.76499679682489,485.640926059414,0,0,1
480,311.879146808852,5.77654265955741,486.654790205676,0,0,1
481,311.648229554201,5.78808852228993,487.668654351938,0,0,1
482,311.417312299551,5.79963438502245,488.6825184982,0,0,1
483,311.239410002411,5.81120599983925,489.696382644462,0,0,1
484,311.065804472754,5.82277970181643,490.710246790724,0,0,1
485,310.892198943096,5.8343534037936,491.724110936985,0,0,1
486,310.745650313909,5.84593496860914,492.737975083247,0,0,1
487,310.629745613329,5.8575254386671,493.751839229509,0,0,1
488,310.51384091275,5.86911590872505,494.765703375771,0,0,1
489,310.397933550935,5.88070664490651,495.779567522033,0,0,1
490,310.281879392327,5.89231206076725,496.793431668295,0,0,1
491,310.16582523372,5.90391747662798,497.807295814556,0,0,1
492,310.049771075113,5.91552289248872,498.821159960818,0,0,1
493,309.867176921835,5.92714115390827,499.83502410708,0,0,1
494,309.6346187823,5.93876906088501,500.848888253342,0,0,1
495,309.402060642765,5.95039696786176,501.862752399604,0,0,1
496,309.169423494171,5.96202882529145,502.876616545866,0,0,1
497,308.936262872409,5.97368685637953,503.890480692127,0,0,1
498,308.703102250648,5.98534488746762,504.904344838389,0,0,1
499,308.469941628886,5.9970029185557,505.918208984651,0,0,1
500,308.154455870412,6.00868480431958,506.932073130913,0,0,1
501,307.803692635596,6.0203769121468,507.945937277175,0,0,1
502,307.452929400779,6.03206901997402,508.959801423436,0,0,1
503,307.068916285901,6.04377709285248,509.973665569698,0,0,1
504,306.598942395561,6.05552644011097,510.98752971596,0,0,1
505,306.128968505222,6.06727578736945,512.001393862222,0,0,1
506,305.658994614882,6.07902513462794,513.015258008484,0,0,1
507,305.186863353018,6.09082841617454,514.029122154746,0,0,1
508,304.714422408136,6.10263943979659,515.042986301007,0,0,1
509,304.241981463254,6.11445046341864,516.056850447269,0,0,1
510,303.652027493395,6.12629954177675,517.070714593531,0,0,1
511,302.938685353368,6.13818857744386,518.084578739793,0,0,1
512,302.225343213342,6.15007761311096,519.098442886055,0,0,1
513,301.511298019307,6.16197836634487,520.112307032317,0,0,1
514,300.792256741012,6.1739623876498,521.126171178578,0,0,1
515,300.073215462716,6.18594640895473,522.14003532484,0,0,1
516,299.354174184421,6.19793043025965,523.153899471102,0,0,1
517,298.630583640939,6.20999027265101,524.167763617364,0,0,1
518,297.905751426174,6.22207080956376,525.181627763626,0,0,1
519,297.180919211409,6.23415134647651,526.195491909888,0,0,1
520,296.453294739513,6.24627842100812,527.209356056149,0,0,1
521,295.722577554127,6.25845704076455,528.223220202411,0,0,1
522,294.991860368742,6.27063566052097,529.237084348673,0,0,1
523,294.260006565484,6.28283322390859,530.250948494935,0,0,1
524,293.523308066166,6.29511153223056,531.264812641197,0,0,1
525,292.786609566849,6.30738984055252,532.278676787458,0,0,1
526,292.049911067531,6.31966814887449,533.29254093372,0,0,1
527,290.959169150586,6.33206478721571,534.306405079982,0,0,1
528,289.842697751551,6.34447002498277,535.320269226244,0,0,1
529,288.726226352516,6.35687526274983,536.334133372506,0,0,1
530,287.599828637474,6.36939079291696,537.347997518768,0,0,1
531,286.469333173413,6.38195185362875,538.361861665029,0,0,1
532,285.338837709351,6.39451291434054,539.375725811291,0,0,1
533,284.200815856891,6.4071576015901,540.389589957553,0,0,1
534,283.055939531802,6.41987844964664,541.403454103815,0,0,1
535,281.911063206714,6.43259929770318,542.417318250077,0,0,1
536,280.760597306729,6.44538225214746,543.431182396338,0,0,1
537,279.600969532928,6.45826700518969,544.4450465426,0,0,1
538,278.441341759127,6.47115175823192,545.458910688862,0,0,1
539,277.277559418057,6.4840826731327,546.472774835124,0,0,1
540,276.102795096084,6.49713561004351,547.486638981386,0,0,1
541,274.928030774112,6.51018854695431,548.500503127648,0,0,1
542,273.75000326047,6.52327774155033,549.514367273909,0,0,1
543,272.559702011389,6.53650331098457,550.528231420171,0,0,1
544,271.369400762307,6.54972888041881,551.542095566433,0,0,1
545,270.176138821668,6.56298734642591,552.555959712695,0,0,1
546,268.969884167908,6.57639017591214,553.569823858957,0,0,1
547,267.763629514148,6.58979300539836,554.583688005219,0,0,1
548,266.581485854395,6.60323142682007,555.59755215148,0,0,1
549,265.495103357224,6.6168112080347,556.611416297742,0,0,1
550,264.408720860053,6.63039098924934,557.625280444004,0,0,1
551,263.35435893402,6.64400915808543,558.639144590266,0,0,1
552,262.39326053585,6.65773913520214,559.653008736528,0,0,1
553,261.432162137681,6.67146911231884,560.66687288279,0,0,1
554,260.467513155358,6.68524981206631,561.680737029051,0,0,1
555,259.496040526214,6.69912799248265,562.694601175313,0,0,1
556,258.52456789707,6.713006172899,563.708465321575,0,0,1
557,257.418231411007,6.72696409543325,564.722329467837,0,0,1
558,256.153594408665,6.7410156176815,565.736193614099,0,0,1
559,254.888957406323,6.75506713992974,566.750057760361,0,0,1
560,253.613265587886,6.76924149346793,567.763921906622,0,0,1
561,252.330605255344,6.78349327494062,568.777786052884,0,0,1
562,251.047944922803,6.7977450564133,569.791650199146,0,0,1
563,249.750324849397,6.81216305722891,570.805514345408,0,0,1
564,248.44912003012,6.82662088855422,571.81937849167,0,0,1
565,247.147151130807,6.8410872096577,572.833242637931,0,0,1
566,245.826857732274,6.85575713630807,573.847106784193,0,0,1
567,244.506564333741,6.87042706295844,574.860970930455,0,0,1
568,243.18011119727,6.88516543114144,575.874835076717,0,0,1
569,241.840160825062,6.90005376861042,576.888699222979,0,0,1
570,240.500210452854,6.9149421060794,577.902563369241,0,0,1
571,239.242919043624,6.9299635119547,578.916427515502,0,0,1
572,238.034865352349,6.94506418309564,579.930291661764,0,0,1
573,236.826811661074,6.96016485423658,580.944155808026,0,0,1
574,235.60268664966,6.97546641687925,581.958019954288,0,0,1
575,234.378196853741,6.99077253932823,582.97188410055,0,0,1
576,233.260955749354,7.00615073751077,583.985748246812,0,0,1
577,232.330723191214,7.02165461347976,584.999612393073,0,0,1
578,231.400490633075,7.03715848944875,586.013476539335,0,0,1
579,230.709704644097,7.05275738389757,587.027340685597,0,0,1
580,230.084704644097,7.06838238389757,588.041204831859,0,0,1
581,229.458723557692,7.08403191105769,589.055068978121,0,0,1
582,228.829352928321,7.09976617679196,590.068933124383,0,0,1
583,228.199982298951,7.11550044252622,591.082797270644,0,0,1
584,227.241274988967,7.13133892872904,592.096661416906,0,0,1
585,226.129183197264,7.1472259543248,593.110525563168,0,0,1
586,225.014803004915,7.16314567135836,594.12438970943,0,0,1
587,223.888797642985,7.17923146224308,595.138253855692,0,0,1
588,222.762792281054,7.19531725312779,596.152118001953,0,0,1
589,221.571723947725,7.21154368069699,597.165982148215,0,0,1
590,220.349728021045,7.22783695971939,598.179846294477,0,0,1
591,219.105380624426,7.24418274219467,599.193710440739,0,0,1
592,217.783066574839,7.26071166781451,600.207574587001,0,0,1
593,216.460752525252,7.27724059343434,601.221438733263,0,0,1
594,215.122609040074,7.29396738699907,602.235302879524,0,0,1
595,213.780577353215,7.31074278308481,603.249167025786,0,0,1
596,212.787273834746,7.32759087217514,604.263031172048,0,0,1
597,212.278799258475,7.34454002471751,605.27689531831,0,0,1
598,211.770156072443,7.36149479758523,606.290759464572,0,0,1
599,211.25879243608,7.37854025213068,607.304623610834,0,0,1
600,210.747428799716,7.39558570667614,608.318487757095,0,0,1
601,210.111748213435,7.41270629466413,609.332351903357,0,0,1
602,209.425707241544,7.42985731896141,610.346216049619,0,0,1
603,208.671610276442,7.44706779447116,611.360080195881,0,0,1
604,207.806225661058,7.46437548677885,612.373944342143,0,0,1
605,206.940266686893,7.48169466626214,613.387808488405,0,0,1
606,206.066480279126,7.49917039441748,614.401672634666,0,0,1
607,205.192693871359,7.51664612257282,615.415536780928,0,0,1
608,204.312230085784,7.53425539828431,616.42940092719,0,0,1
609,203.429877144608,7.55190245710784,617.443265073452,0,0,1
610,202.543044245049,7.56963911509901,618.457129219714,0,0,1
611,201.651955136139,7.58746089727723,619.470993365975,0,0,1
612,200.806876311844,7.6053280922039,620.484857512237,0,0,1
613,200.087236131934,7.62331909670165,621.498721658499,0,0,1
614,199.375538040744,7.64131539864185,622.512585804761,0,0,1
